combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_813,0.15390283343775424,-0.4799742569025794,-0.13111826476939187,-0.9814506511055516,0.33894472648045026
Combination_814,0.1508329700129947,-0.6788055862288411,0.4351630985907027,-1.4291635047024784,-1.6395231880843482
Combination_815,0.1981629917190947,2.386702493695536,-1.4022150183774895,-1.5500706322077864,-0.08543780406700219
Combination_816,0.16227300222697758,0.062151419967499184,-0.18670632758052658,-0.34451777275116785,0.41698387879414334
Combination_817,0.1767171175448501,0.9976792439192664,-1.1041524471505502,-1.220140374989697,-0.5394729782179849
Combination_818,0.14690886754611887,-0.9329649418563636,0.8088718448472632,-0.5022344801853921,0.22777922092981037
Combination_819,0.17122102465967384,0.6417039762098241,-1.6978545991250042,0.3398683018529916,-0.5515030524282774
Combination_820,0.13723254463742568,-1.559688636274896,0.7323614341478202,1.6670299230636156,1.783422043174618
Combination_821,0.15204475228298175,-0.6003199188690973,1.3521177013056023,-0.18767746791707585,1.7497151282330723
Combination_822,0.1580717741524755,-0.20995702502675637,0.3192767429774309,0.6539709485376062,-0.781960198780916
Combination_823,0.16709727539637012,0.374613739811084,-0.47798925693491623,0.35452139260632676,0.5299312707355394
Combination_824,0.14444934168088422,-1.0922654479807477,1.7862315611441784,-0.9832456606453904,-0.536610128237157
Combination_825,0.1584023971094362,-0.18854297725248895,0.28028190536004927,1.902597169347597,0.11561936515699804
Combination_826,0.13335701853311363,-1.8107017598373398,1.782224140454232,-0.18741644500803267,0.2723653239755418
Combination_827,0.14634533423949928,-0.9694643103856248,0.613371823907711,0.8575070056160563,-0.06418486852457783
Combination_828,0.15113901620557008,-0.6589833456645822,0.44707712481098194,-0.4350842511439091,-0.6418198008065884
Combination_829,0.13651074345640862,-1.6064388230009157,1.633682069151644,-0.5099373976556967,0.5279331820061297
Combination_830,0.17345863175231285,0.7866310726894128,-0.8339801944021683,0.019745326238257838,1.4393575986033125
Combination_831,0.17089058824551887,0.6203020105867497,-0.7910593479097054,1.2606779337863538,-0.291594793372634
Combination_832,0.15792913343567863,-0.2191956911863085,0.44911052946644303,-0.4128645780785084,-1.0140176547843827
Combination_833,0.18336625353995056,1.4283357148599825,-1.3097548912493708,0.22190658151432718,2.0401525566210332
Combination_834,0.17360184797519312,0.7959070136797195,-0.564553519709133,-1.2541113266694288,1.5013608899608322
Combination_835,0.17685833978414592,1.0068260370121287,-1.4144382005183216,0.13434662366545813,-0.5459191804967856
Combination_836,0.14186688297966604,-1.2595281647361687,1.623438230371666,-0.04977241251108132,-0.38300237290865297
Combination_837,0.19229137581505804,2.006405055680267,-1.3727924426931353,0.735942175361588,1.8809086402554933
Combination_838,0.15532590940494934,-0.3878033531393866,0.6724227295536832,-0.19181036458626805,1.4860977284323844
Combination_839,0.16174093785674076,0.027690256266181688,0.2966638854397946,-0.5401276527608534,0.08144547494409005
Combination_840,0.17743595784908445,1.0442376582485315,-1.0056948446198692,0.4185511299215112,-1.2720978588332525
Combination_841,0.16931713316939367,0.5183912343946031,-0.2968330844099253,0.664586399298614,-0.19838377130893875
Combination_842,0.14213746616829445,-1.2420028199099442,1.6497130674540943,-0.15010699954383955,0.6285058990373102
Combination_843,0.16020679286880768,-0.07167445320907782,0.04135834307623889,1.0095886341808042,-0.8003579521336711
Combination_844,0.1616897629759427,0.024375721327876288,-0.3131628799794555,0.13584767632072908,-2.0174102495577553
Combination_845,0.15683041198279377,-0.2903585466001422,-0.03925462408513006,0.9142749197719813,-1.6725615647481922
Combination_846,0.16352182653719544,0.14303625532952144,0.13342798912302184,-0.3899480996469385,-0.43030228473784116
Combination_847,0.1633002785740596,0.12868686256353068,-0.9405892333237823,0.8301440880862214,0.979785853786995
Combination_848,0.15535510263856936,-0.3859125428182545,0.37976152695384613,-0.09537524685469878,0.1569590949202308
Combination_849,0.16621269756263612,0.31732070678709784,-0.159550166190445,-0.41371892228788554,0.20931892292471221
Combination_850,0.17539980487189633,0.9123585004004422,-1.3445698775417545,-1.1736349501576742,0.023316784495630738
Combination_851,0.17293286108446684,0.7525775444557367,-1.3426875717368016,0.17015409969724232,1.970706161470225
Combination_852,0.1660548598362779,0.3070977487569381,-1.6000312575738325,0.2630480209604812,-0.31586930118754314
Combination_853,0.14495691580606776,-1.059390487737276,1.5349310016108324,-0.018948948376289465,-0.3926295027460502
Combination_854,0.1604528936866652,-0.05573480183298251,0.20562831284440322,0.8367765051620347,1.0169714872266906
Combination_855,0.13932401927310017,-1.4242263617289552,1.1203962268326129,1.2553055647492104,-0.2446415592337745
Combination_856,0.18827811789688587,1.7464712096454642,-1.432815561394096,0.13093444918717123,0.9188081166224719
