combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_858,0.17053288081777454,0.6035249365417245,-0.46136449548438396,-0.5051818346357753,-0.20735982802248853
Combination_859,0.1966405867949641,2.2915986700860005,-1.770042715900819,-0.7559545914677779,-0.16091766217446643
Combination_860,0.1571591204238842,-0.2611965238334509,0.3269208317320584,-0.0938767320049424,-0.6114747242356886
Combination_861,0.17556867381946065,0.9291295645829468,-1.3859701929142985,0.8973765529829265,-0.4412761909239027
Combination_862,0.14779215074947843,-0.8668466519636391,1.3577453521878102,1.0998647587136618,1.2337276280240692
Combination_863,0.16355142978427603,0.15211782624367037,-0.7702891500859143,1.0511445809337774,-0.8162882815759019
Combination_864,0.175597156259215,0.9309711840059083,-1.351713046063114,-0.7931580259729352,0.6522521640817359
Combination_865,0.13477569379927068,-1.7084655632786832,1.6168978065553574,-0.20605589083309353,0.5213956257719835
Combination_866,0.18612867378531694,1.6119187220893623,-1.2904456782387843,0.13475403213231152,-1.1711330854624449
Combination_867,0.15005674294868102,-0.7204225037829011,0.7709037625802394,1.8473605609277035,-0.7750632456092217
Combination_868,0.17983853355926338,1.205210430476592,-1.522478168903456,0.19777883110354938,-1.0369907264832305
Combination_869,0.1565187130861518,-0.3026040226975629,0.14328477207115617,0.7198657803811628,-1.2283728108585275
Combination_870,0.1846359825328901,1.5154041950100927,-2.0967167270757323,0.9450264920610684,-0.3651517953277394
Combination_871,0.16482053274199396,0.23417556697197328,0.18573537921248134,-1.1515168557787185,-0.6765571161242422
Combination_872,0.18112348181148596,1.2882926972768889,-1.227633786982869,1.2641999430569757,-0.6949926579109321
Combination_873,0.16680459394745537,0.3624611241024942,-0.5946222877171948,-2.06364059743327,-0.57875466691774
Combination_874,0.14507792128202693,-1.042343475576557,1.4986713660487831,1.316089589398793,-0.5135304376794804
Combination_875,0.15420865904665942,-0.45196764547399537,0.5700509728862598,0.8605624147749373,-0.15953683070091604
Combination_876,0.1584296709682745,-0.1790451849529078,0.6074268097096585,-0.45161729105285686,-1.3743209373846785
Combination_877,0.1577832432155844,-0.22084195219487202,1.176432145874985,1.7116479105982305,-1.5439610777565194
Combination_878,0.15156281919530795,-0.6230425288870921,0.7442276482447716,-0.04746863801198803,-0.4828364267235319
Combination_879,0.18452068877875288,1.5079495240339915,-0.9357413174961147,1.288415554010408,-0.4022454770392722
Combination_880,0.1427013667496271,-1.1960068915038264,1.3634518886229938,-1.3529797021594572,0.4075668313502329
Combination_881,0.14744951635261935,-0.8890007288500552,1.5166755717846059,-0.9732582896455426,-1.2374110432803778
Combination_882,0.17164132688654465,0.6751949138034595,-0.7992706268329074,1.1507034880898408,1.0457371644207891
Combination_883,0.1850386674023909,1.541441019221837,-1.6474051458032835,-0.3121003399424676,0.3939618257610325
Combination_884,0.15068036063356752,-0.6801005913731951,1.2865745523131809,1.1711476602094706,-1.5694523650011143
Combination_885,0.15979524181330235,-0.09075001735758548,-0.08320449300304464,1.8843442743484928,1.4259546138786598
Combination_886,0.17085293310509966,0.6242188979363543,-0.6421701316742519,1.1329234644624155,1.328689790116417
Combination_887,0.1747515178501255,0.8762938413199075,-0.8966138703032194,-0.8141302950835662,-0.5835418533419738
Combination_888,0.18645239398442628,1.632849843560228,-1.178101167283893,1.0424592733565605,0.6184373485882838
Combination_889,0.1633501698276591,0.13910474701426048,-1.1886001595856508,0.15116470860065673,1.1239365595390824
Combination_890,0.18714562098633897,1.6776725596707462,-1.0496322025028957,0.6647597236103625,0.05551566543561806
Combination_891,0.16818587860028994,0.4517723160944332,-0.5705726820478463,1.3519508862033587,1.5196498357830412
Combination_892,0.1774723097948774,1.0522149820125213,-1.2111514990876855,-0.6568311783375256,0.12452269482199578
Combination_893,0.1586707689844362,-0.16345625390520285,0.4027361642647513,-1.0142165304288375,0.6384934038423318
Combination_894,0.17021844689931187,0.58319424800264,-0.00030763383837559125,-1.4639759650829318,1.3293490420699872
Combination_895,0.15284246233642548,-0.5403032803020991,0.8763105700627201,0.5015855771280477,1.7974311578924718
Combination_896,0.1383435523346137,-1.4777747364486096,1.4635308371515476,-0.8004240744200293,-0.6178039494071167
