agent_id,pca_x,pca_y,accuracy,accuracy_normalized,pca_z
D1,-0.3604927918772134,0.2784400490231789,0.16286861447848822,-0.041952037041222974,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.17526577408316243,0.17643602312946097,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.15119351818797347,-0.24762024754245143,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.17374671149449422,0.1496762537471238,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.15847696617315668,-0.11931520610065924,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.16732591268998095,0.03656761915834229,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.15904982918881985,-0.1092236652377798,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.17153924921584401,0.11078965227491137,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.16577229300906263,0.009199092884725224,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.1678385284165135,0.04559784525047232,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.1691264787355977,0.06828634654837912,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.18152363834027185,0.2866744067190621,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.15745138244508305,-0.1373818639528474,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.18000457575160347,0.25991463733672193,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.16473483043026604,-0.009076822511059105,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.1735837769470905,0.14680600274794586,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.16530769344592927,0.0010147183518213188,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.1777971134729536,0.22102803586451542,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.17203015726617224,0.11943747647432976,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.17409639267362295,0.15583622884007392,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.16581460673603046,0.009944490463345843,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.17821176634070474,0.22833255063403077,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.1541395104455159,-0.19572372003787922,-0.2949782149641217
