combination,pca_x,pca_y,accuracy,accuracy_normalized,pca_z
A1+B5+C8+D3,-1.7150779297728191,0.6758717299825119,0.10907012980303232,-0.9896648263454167,-2.1978371670587844
A1+B5+C8+D4,-1.7150779297728198,-1.4882706096360843,0.13162332310955283,-0.5923683250558459,-2.197837167058788
A1+B5+C8+D5,-1.7150779297728187,1.4442330585140688,0.11635357778821558,-0.8613597849036239,-2.1978371670587826
A1+B5+C8+D6,-1.7150779297728196,0.04800842548685879,0.12520252430503992,-0.7054769596446211,-2.1978371670587853
A1+B5+C8+D7,-1.715077929772819,1.9276815523496775,0.1169264408038788,-0.8512682440407434,-2.197837167058781
A1+B5+C8+D8,-1.7150779297728198,-1.1796385277049126,0.129415860830903,-0.6312549265280515,-2.197837167058787
A1+B5+C8+D9,-1.7150779297728191,0.8021162493512483,0.12364890462412144,-0.7328454859182408,-2.197837167058783
A1+B5+C8+D10,-1.7150779297728198,-1.610573966234118,0.1257151400315723,-0.696446733552494,-2.1978371670587893
A1+B5+C9+D1,-1.7150779297728125,-0.5517666961044938,0.1157403102255114,-0.8721630912782607,0.7615170618885732
A1+B5+C9+D2,-1.7150779297728125,-0.06766121600471846,0.12813746983018548,-0.6537750311075792,0.7615170618885744
A1+B5+C9+D3,-1.715077929772812,0.6758717299825063,0.10406521393499671,-1.0778313017794883,0.7615170618885755
A1+B5+C9+D4,-1.7150779297728127,-1.4882706096360896,0.12661840724151713,-0.6805348004899189,0.7615170618885715
A1+B5+C9+D5,-1.7150779297728116,1.4442330585140635,0.11134866192017985,-0.9495262603376973,0.7615170618885776
A1+B5+C9+D6,-1.7150779297728125,0.04800842548685335,0.12019760843700424,-0.7936434350786937,0.7615170618885749
A1+B5+C9+D7,-1.7150779297728118,1.9276815523496722,0.11192152493584324,-0.9394347194748138,0.7615170618885789
A1+B5+C9+D8,-1.7150779297728127,-1.1796385277049182,0.12441094496286735,-0.7194214019621237,0.7615170618885728
A1+B5+C9+D9,-1.715077929772812,0.8021162493512427,0.11864398875608587,-0.8210119613523116,0.7615170618885766
A1+B5+C9+D10,-1.7150779297728127,-1.6105739662341234,0.1207102241635366,-0.7846132089865668,0.7615170618885709
A1+B5+C10+D1,-1.7150779297728114,-0.5517666961044969,0.13207488484322083,-0.5844136246076977,1.8409136619256894
A1+B5+C10+D2,-1.7150779297728114,-0.06766121600472157,0.14447204444789494,-0.3660255644370158,1.8409136619256905
A1+B5+C10+D3,-1.715077929772811,0.6758717299825032,0.12039978855270606,-0.7900818351089267,1.8409136619256914
A1+B5+C10+D4,-1.7150779297728116,-1.4882706096360927,0.14295298185922647,-0.3927853338193574,1.8409136619256876
A1+B5+C10+D5,-1.7150779297728105,1.4442330585140604,0.12768323653788907,-0.6617767936671379,1.8409136619256936
A1+B5+C10+D6,-1.7150779297728114,0.04800842548685013,0.1365321830547136,-0.5058939684081319,1.8409136619256912
A1+B5+C10+D7,-1.7150779297728107,1.927681552349669,0.12825609955355238,-0.651685252804256,1.840913661925695
A1+B5+C10+D8,-1.7150779297728116,-1.1796385277049213,0.14074551958057657,-0.4316719352915644,1.840913661925689
A1+B5+C10+D9,-1.715077929772811,0.8021162493512396,0.13497856337379532,-0.5332624946817481,1.8409136619256925
A1+B5+C10+D10,-1.7150779297728116,-1.6105739662341265,0.13704479878124595,-0.4968637423160054,1.8409136619256867
A1+B6+C1+D1,0.17927819017614022,-0.5517666961044975,0.10695882379239395,-1.0268575413537944,1.7916311606478086
A1+B6+C1+D2,0.17927819017614038,-0.06766121600472212,0.11935598339706831,-0.808469481183108,1.7916311606478097
A1+B6+C1+D3,0.17927819017614047,0.6758717299825028,0.09528372750187954,-1.232525751855017,1.7916311606478106
A1+B6+C1+D4,0.17927819017613994,-1.4882706096360931,0.11783692080839997,-0.8352292505654474,1.7916311606478068
A1+B6+C1+D5,0.17927819017614083,1.44423305851406,0.1025671754870624,-1.1042207104132309,1.7916311606478128
A1+B6+C1+D6,0.17927819017614033,0.048008425486849686,0.11141612200388687,-0.9483378851542259,1.7916311606478104
A1+B6+C1+D7,0.17927819017614086,1.9276815523496686,0.10314003850272592,-1.0941291695503452,1.7916311606478141
A1+B6+C1+D8,0.1792781901761399,-1.1796385277049217,0.11562945852974982,-0.8741158520376588,1.7916311606478081
A1+B6+C1+D9,0.17927819017614044,0.8021162493512392,0.10986250232296849,-0.975706411427844,1.7916311606478117
A1+B6+C1+D10,0.17927819017613988,-1.6105739662341272,0.11192873773041931,-0.9393076590620979,1.791631160647806
A1+B6+C2+D1,0.17927819017613553,-0.5517666961044937,0.1132166880495036,-0.9166191577641891,-0.3228127239286556
A1+B6+C2+D2,0.1792781901761357,-0.06766121600471835,0.12561384765417777,-0.6982310975935061,-0.3228127239286544
A1+B6+C2+D3,0.17927819017613578,0.6758717299825066,0.10154159175898897,-1.1222873682654155,-0.3228127239286534
A1+B6+C2+D4,0.17927819017613525,-1.4882706096360896,0.12409478506550929,-0.7249908669758479,-0.3228127239286571
A1+B6+C2+D5,0.17927819017613614,1.4442330585140635,0.10882503974417176,-0.9939823268236307,-0.3228127239286513
A1+B6+C2+D6,0.17927819017613564,0.04800842548685346,0.11767398626099626,-0.8380995015646253,-0.32281272392865384
A1+B6+C2+D7,0.17927819017613617,1.9276815523496722,0.10939790275983527,-0.9838907859607454,-0.32281272392864985
A1+B6+C2+D8,0.17927819017613522,-1.179638527704918,0.12188732278685929,-0.7638774684480567,-0.3228127239286561
A1+B6+C2+D9,0.17927819017613575,0.8021162493512429,0.11612036658007802,-0.865468027838241,-0.32281272392865223
A1+B6+C2+D10,0.1792781901761352,-1.6105739662341234,0.11818660198752871,-0.829069275472497,-0.3228127239286579
A1+B6+C3+D1,0.17927819017613583,-0.5517666961044931,0.10990481604993627,-0.9749610138492243,-0.15263554433624435
A1+B6+C3+D2,0.179278190176136,-0.06766121600471768,0.12230197565461057,-0.7565729536785389,-0.15263554433624313
A1+B6+C3+D3,0.17927819017613608,0.6758717299825071,0.09822971975942159,-1.1806292243504515,-0.1526355443362421
A1+B6+C3+D4,0.17927819017613555,-1.4882706096360887,0.12078291306594201,-0.7833327230608822,-0.15263554433624585
A1+B6+C3+D5,0.17927819017613644,1.444233058514064,0.10551316774460469,-1.0523241829086614,-0.15263554433623996
A1+B6+C3+D6,0.17927819017613594,0.04800842548685413,0.11436211426142925,-0.8964413576496547,-0.15263554433624252
A1+B6+C3+D7,0.17927819017613647,1.927681552349673,0.10608603076026799,-1.0422326420457797,-0.15263554433623858
A1+B6+C3+D8,0.17927819017613553,-1.1796385277049173,0.11857545078729198,-0.8222193245330914,-0.15263554433624482
A1+B6+C3+D9,0.17927819017613605,0.8021162493512436,0.11280849458051083,-0.9238098839232735,-0.1526355443362409
A1+B6+C3+D10,0.1792781901761355,-1.6105739662341227,0.11487472998796165,-0.8874111315575274,-0.15263554433624663
A1+B6+C4+D1,0.17927819017613678,-0.551766696104492,0.11480980163917348,-0.8885549077606334,-0.4705416163877714
A1+B6+C4+D2,0.17927819017613694,-0.06766121600471668,0.12720696124384803,-0.6701668475899436,-0.4705416163877702
A1+B6+C4+D3,0.17927819017613703,0.6758717299825082,0.10313470534865887,-1.0942231182618594,-0.4705416163877692
A1+B6+C4+D4,0.1792781901761365,-1.4882706096360878,0.12568789865517946,-0.6969266169722871,-0.4705416163877729
A1+B6+C4+D5,0.1792781901761374,1.4442330585140652,0.11041815333384203,-0.9659180768200681,-0.4705416163877671
A1+B6+C4+D6,0.1792781901761369,0.048008425486855126,0.11926709985066632,-0.8100352515610664,-0.47054161638776965
A1+B6+C4+D7,0.17927819017613741,1.927681552349674,0.11099101634950519,-0.955826535957189,-0.47054161638776565
A1+B6+C4+D8,0.17927819017613647,-1.1796385277049164,0.12348043637652956,-0.7358132184444941,-0.4705416163877719
A1+B6+C4+D9,0.179278190176137,0.8021162493512447,0.11771348016974822,-0.8374037778346793,-0.47054161638776804
A1+B6+C4+D10,0.17927819017613644,-1.6105739662341216,0.11977971557719884,-0.8010050254689369,-0.4705416163877737
A1+B6+C5+D1,0.17927819017613686,-0.5517666961044927,0.10458538615798645,-1.0686679606307166,0.0006153537281715785
A1+B6+C5+D2,0.17927819017613703,-0.06766121600471735,0.11698254576266062,-0.8502799004600333,0.0006153537281728125
A1+B6+C5+D3,0.1792781901761371,0.6758717299825076,0.09291028986747185,-1.2743361711319423,0.0006153537281738339
A1+B6+C5+D4,0.17927819017613658,-1.4882706096360887,0.11546348317399222,-0.8770396698423739,0.0006153537281700461
A1+B6+C5+D5,0.17927819017613747,1.4442330585140644,0.10019373785265477,-1.1460311296901553,0.0006153537281759372
A1+B6+C5+D6,0.17927819017613697,0.04800842548685457,0.10904268436947931,-0.9901483044311491,0.0006153537281733666
A1+B6+C5+D7,0.1792781901761375,1.9276815523496735,0.10076660086831825,-1.1359395888272705,0.0006153537281773442
A1+B6+C5+D8,0.17927819017613655,-1.1796385277049168,0.11325602089534234,-0.9159262713145805,0.000615353728171104
A1+B6+C5+D9,0.17927819017613708,0.802116249351244,0.10748906468856088,-1.017516830704768,0.0006153537281749813
A1+B6+C5+D10,0.17927819017613653,-1.6105739662341225,0.10955530009601183,-0.9811180783390195,0.000615353728169293
A1+B6+C6+D1,0.1792781901761354,-0.551766696104493,0.11142994368515179,-0.9480944027553542,-0.4824011352480627
A1+B6+C6+D2,0.17927819017613555,-0.06766121600471768,0.12382710328982618,-0.729706342584667,-0.4824011352480615
A1+B6+C6+D3,0.17927819017613564,0.6758717299825072,0.0997548473946372,-1.1537626132565797,-0.4824011352480605
A1+B6+C6+D4,0.1792781901761351,-1.4882706096360887,0.1223080407011577,-0.7564661119670091,-0.4824011352480642
A1+B6+C6+D5,0.179278190176136,1.4442330585140644,0.10703829537982033,-1.025457571814789,-0.4824011352480584
A1+B6+C6+D6,0.1792781901761355,0.04800842548685413,0.11588724189664475,-0.8695747465557849,-0.48240113524806094
A1+B6+C6+D7,0.17927819017613603,1.927681552349673,0.10761115839548355,-1.0153660309519088,-0.48240113524805694
A1+B6+C6+D8,0.17927819017613508,-1.1796385277049173,0.12010057842250768,-0.7953527134392181,-0.4824011352480632
A1+B6+C6+D9,0.1792781901761356,0.8021162493512436,0.11433362221572632,-0.8969432728294037,-0.48240113524805933
A1+B6+C6+D10,0.17927819017613505,-1.6105739662341227,0.11639985762317714,-0.8605445204636576,-0.482401135248065
A1+B6+C7+D1,0.1792781901761361,-0.55176669610449,0.1090952748733562,-0.9892218714020267,-0.7684490512307306
A1+B6+C7+D2,0.17927819017613628,-0.06766121600471468,0.12149243447803054,-0.7708338112313405,-0.7684490512307294
A1+B6+C7+D3,0.17927819017613636,0.6758717299825102,0.09742017858284155,-1.1948900819032533,-0.7684490512307283
A1+B6+C7+D4,0.17927819017613583,-1.488270609636086,0.11997337188936198,-0.7975935806136838,-0.7684490512307323
A1+B6+C7+D5,0.17927819017613672,1.444233058514067,0.10470362656802454,-1.0665850404614652,-0.7684490512307262
A1+B6+C7+D6,0.17927819017613622,0.048008425486857124,0.11355257308484909,-0.9107022152024586,-0.7684490512307288
A1+B6+C7+D7,0.17927819017613675,1.9276815523496762,0.10527648958368796,-1.0564934995985813,-0.7684490512307248
A1+B6+C7+D8,0.1792781901761358,-1.1796385277049142,0.1177659096107121,-0.8364801820858906,-0.7684490512307309
A1+B6+C7+D9,0.17927819017613633,0.8021162493512467,0.11199895340393073,-0.9380707414760763,-0.7684490512307272
A1+B6+C7+D10,0.17927819017613578,-1.6105739662341199,0.11406518881138156,-0.9016719891103301,-0.7684490512307328
A1+B6+C8+D1,0.17927819017613267,-0.5517666961044888,0.11061371299935276,-0.9624731025388293,-2.1978371670587906
A1+B6+C8+D2,0.17927819017613283,-0.06766121600471335,0.1230108726040271,-0.7440850423681432,-2.1978371670587893
A1+B6+C8+D3,0.17927819017613292,0.6758717299825114,0.09893861670883826,-1.1681413130400535,-2.1978371670587884
A1+B6+C8+D4,0.1792781901761324,-1.4882706096360847,0.12149181001535866,-0.7708448117504844,-2.197837167058792
A1+B6+C8+D5,0.17927819017613328,1.4442330585140684,0.10622206469402132,-1.0398362715982639,-2.1978371670587866
A1+B6+C8+D6,0.17927819017613278,0.048008425486858346,0.11507101121084598,-0.8839534463392555,-2.1978371670587893
A1+B6+C8+D7,0.1792781901761333,1.927681552349677,0.10679492770968455,-1.0297447307353835,-2.197837167058785
A1+B6+C8+D8,0.17927819017613236,-1.179638527704913,0.11928434773670886,-0.8097314132226896,-2.197837167058791
A1+B6+C8+D9,0.1792781901761329,0.8021162493512478,0.11351739152992744,-0.9113219726128763,-2.197837167058787
A1+B6+C8+D10,0.17927819017613233,-1.6105739662341185,0.11558362693737814,-0.8749232202471323,-2.1978371670587933
A1+B6+C9+D1,0.17927819017613944,-0.5517666961044942,0.10560879713131714,-1.0506395779729008,0.7615170618885692
A1+B6+C9+D2,0.1792781901761396,-0.0676612160047189,0.11800595673599142,-0.832251517802216,0.7615170618885704
A1+B6+C9+D3,0.1792781901761397,0.6758717299825059,0.09393370084080249,-1.2563077884741276,0.7615170618885715
A1+B6+C9+D4,0.17927819017613916,-1.48827060963609,0.11648689414732291,-0.8590112871845582,0.7615170618885675
A1+B6+C9+D5,0.17927819017614005,1.444233058514063,0.10121714882598559,-1.1280027470323373,0.7615170618885736
A1+B6+C9+D6,0.17927819017613955,0.048008425486852906,0.11006609534281006,-0.9721199217733324,0.7615170618885709
A1+B6+C9+D7,0.17927819017614008,1.9276815523496718,0.10179001184164889,-1.1179112061694556,0.7615170618885749
A1+B6+C9+D8,0.17927819017613913,-1.1796385277049186,0.11427943186867294,-0.8978978886567665,0.7615170618885688
A1+B6+C9+D9,0.17927819017613966,0.8021162493512423,0.10851247566189164,-0.9994884480469511,0.7615170618885726
A1+B6+C9+D10,0.1792781901761391,-1.6105739662341239,0.11057871106934258,-0.9630896956812028,0.7615170618885669
A1+B6+C10+D1,0.17927819017614066,-0.5517666961044974,0.12194337174902634,-0.762890111302342,1.8409136619256854
A1+B6+C10+D2,0.17927819017614083,-0.06766121600472201,0.13434053135370083,-0.5445020511316532,1.8409136619256865
A1+B6+C10+D3,0.1792781901761409,0.6758717299825028,0.11026827545851198,-0.9685583218035636,1.8409136619256874
A1+B6+C10+D4,0.17927819017614038,-1.4882706096360931,0.13282146876503229,-0.5712618205139962,1.8409136619256836
A1+B6+C10+D5,0.17927819017614127,1.44423305851406,0.11755172344369495,-0.8402532803617756,1.8409136619256896
A1+B6+C10+D6,0.17927819017614077,0.048008425486849686,0.12640066996051957,-0.684370455102768,1.8409136619256872
A1+B6+C10+D7,0.1792781901761413,1.9276815523496686,0.11812458645935804,-0.8301617394988976,1.840913661925691
A1+B6+C10+D8,0.17927819017614036,-1.1796385277049217,0.13061400648638227,-0.6101484219862052,1.840913661925685
A1+B6+C10+D9,0.17927819017614088,0.8021162493512392,0.12484705027960112,-0.7117389813763872,1.8409136619256885
A1+B6+C10+D10,0.17927819017614033,-1.610573966234127,0.12691328568705182,-0.6753402290106433,1.8409136619256827
A1+B7+C1+D1,2.1352832743680503,-0.5517666961044981,0.28499343341563804,2.1093957843036186,1.7916311606478048
A1+B7+C1+D2,2.1352832743680503,-0.06766121600472268,0.2973905930203123,2.327783844474303,1.791631160647806
A1+B7+C1+D3,2.1352832743680503,0.6758717299825021,0.27331833712512343,1.9037275738023927,1.7916311606478068
A1+B7+C1+D4,2.1352832743680503,-1.488270609636094,0.2958715304316439,2.3010240750919624,1.791631160647803
A1+B7+C1+D5,2.1352832743680508,1.444233058514059,0.28060178511030665,2.032032615244185,1.791631160647809
A1+B7+C1+D6,2.1352832743680503,0.04800842548684902,0.289450731627131,2.1879154405031875,1.7916311606478066
A1+B7+C1+D7,2.135283274368051,1.9276815523496678,0.28117464812596965,2.0421241561070613,1.7916311606478104
A1+B7+C1+D8,2.1352832743680503,-1.1796385277049224,0.2936640681529941,2.262137473619758,1.7916311606478044
A1+B7+C1+D9,2.1352832743680503,0.8021162493512385,0.2878971119462126,2.1605469142295695,1.791631160647808
A1+B7+C1+D10,2.13528327436805,-1.6105739662341279,0.2899633473536634,2.1969456665953153,1.7916311606478021
A1+B7+C2+D1,2.1352832743680454,-0.5517666961044944,0.29125129767274777,2.219634167893225,-0.3228127239286593
A1+B7+C2+D2,2.1352832743680454,-0.06766121600471901,0.3036484572774218,2.4380222280639057,-0.32281272392865806
A1+B7+C2+D3,2.1352832743680454,0.6758717299825059,0.2795762013822328,2.0139659573919935,-0.32281272392865706
A1+B7+C2+D4,2.1352832743680454,-1.48827060963609,0.3021293946887533,2.411262458681564,-0.3228127239286608
A1+B7+C2+D5,2.135283274368046,1.444233058514063,0.28685964936741604,2.1422709988337854,-0.32281272392865495
A1+B7+C2+D6,2.1352832743680454,0.048008425486852795,0.2957085958842405,2.29815382409279,-0.3228127239286575
A1+B7+C2+D7,2.1352832743680463,1.9276815523496718,0.2874325123830792,2.152362539696665,-0.3228127239286535
A1+B7+C2+D8,2.1352832743680454,-1.1796385277049186,0.29992193241010334,2.3723758572093554,-0.3228127239286598
A1+B7+C2+D9,2.1352832743680454,0.8021162493512423,0.2941549762033221,2.270785297819172,-0.3228127239286559
A1+B7+C2+D10,2.135283274368045,-1.610573966234124,0.2962212116107728,2.307184050184916,-0.32281272392866156
A1+B7+C3+D1,2.135283274368046,-0.5517666961044937,0.28793942567318065,2.161292311808194,-0.152635544336248
A1+B7+C3+D2,2.135283274368046,-0.06766121600471835,0.30033658527785473,2.3796803719788753,-0.1526355443362468
A1+B7+C3+D3,2.135283274368046,0.6758717299825066,0.2762643293826656,1.95562410130696,-0.15263554433624577
A1+B7+C3+D4,2.135283274368046,-1.4882706096360896,0.29881752268918615,2.352920602596532,-0.1526355443362495
A1+B7+C3+D5,2.1352832743680463,1.4442330585140635,0.2835477773678488,2.0839291427487523,-0.15263554433624363
A1+B7+C3+D6,2.135283274368046,0.04800842548685346,0.29239672388467314,2.239811968007755,-0.15263554433624618
A1+B7+C3+D7,2.1352832743680468,1.9276815523496722,0.284120640383512,2.0940206836116317,-0.15263554433624224
A1+B7+C3+D8,2.135283274368046,-1.179638527704918,0.2966100604105364,2.3140340011243272,-0.15263554433624849
A1+B7+C3+D9,2.135283274368046,0.8021162493512429,0.2908431042037549,2.2124434417341394,-0.15263554433624457
A1+B7+C3+D10,2.1352832743680454,-1.6105739662341234,0.2929093396112056,2.2488421940998826,-0.1526355443362503
A1+B7+C4+D1,2.1352832743680468,-0.5517666961044927,0.29284441126241756,2.2476984178967796,-0.4705416163877751
A1+B7+C4+D2,2.1352832743680468,-0.06766121600471735,0.30524157086709197,2.4660864780674667,-0.47054161638777386
A1+B7+C4+D3,2.1352832743680468,0.6758717299825076,0.28116931497190306,2.0420302073955554,-0.47054161638777287
A1+B7+C4+D4,2.1352832743680468,-1.4882706096360887,0.3037225082784237,2.4393267086851282,-0.4705416163877766
A1+B7+C4+D5,2.135283274368047,1.4442330585140644,0.28845276295708605,2.1703352488373437,-0.47054161638777076
A1+B7+C4+D6,2.1352832743680468,0.04800842548685446,0.29730170947391066,2.326218074096351,-0.4705416163877733
A1+B7+C4+D7,2.1352832743680477,1.9276815523496735,0.28902562597274967,2.1804267897002307,-0.4705416163877693
A1+B7+C4+D8,2.1352832743680468,-1.1796385277049168,0.30151504599977363,2.4004401072129187,-0.4705416163877756
A1+B7+C4+D9,2.1352832743680468,0.802116249351244,0.2957480897929923,2.298849547822733,-0.4705416163877717
A1+B7+C4+D10,2.1352832743680463,-1.6105739662341225,0.29781432520044304,2.335248300188478,-0.47054161638777736
A1+B7+C5+D1,2.1352832743680468,-0.5517666961044934,0.28261999578123054,2.0675853650266967,0.0006153537281679148
A1+B7+C5+D2,2.1352832743680468,-0.0676612160047179,0.2950171553859049,2.285973425197383,0.0006153537281691488
A1+B7+C5+D3,2.1352832743680468,0.6758717299825069,0.2709448994907158,1.8619171545254685,0.0006153537281701701
A1+B7+C5+D4,2.1352832743680468,-1.4882706096360891,0.2934980927972362,2.2592136558150373,0.0006153537281663823
A1+B7+C5+D5,2.135283274368047,1.444233058514064,0.2782283474758989,1.9902221959672588,0.0006153537281722735
A1+B7+C5+D6,2.1352832743680468,0.048008425486853905,0.28707729399272375,2.14610502122627,0.0006153537281697028
A1+B7+C5+D7,2.1352832743680477,1.9276815523496726,0.27880121049156237,2.000313736830143,0.0006153537281736804
A1+B7+C5+D8,2.1352832743680468,-1.1796385277049175,0.29129063051858634,2.220327054342831,0.0006153537281674403
A1+B7+C5+D9,2.1352832743680468,0.8021162493512434,0.28552367431180514,2.118736494952648,0.0006153537281713175
A1+B7+C5+D10,2.1352832743680463,-1.610573966234123,0.287589909719256,2.155135247318395,0.0006153537281656293
A1+B7+C6+D1,2.135283274368045,-0.5517666961044937,0.28946455330839593,2.1881589229020597,-0.4824011352480664
A1+B7+C6+D2,2.135283274368045,-0.06766121600471835,0.30186171291307035,2.4065469830727473,-0.48240113524806516
A1+B7+C6+D3,2.135283274368045,0.6758717299825066,0.2777894570178814,1.9824907124008349,-0.48240113524806416
A1+B7+C6+D4,2.135283274368045,-1.4882706096360896,0.30034265032440177,2.379787213690404,-0.4824011352480679
A1+B7+C6+D5,2.1352832743680454,1.4442330585140635,0.28507290500306465,2.110795753842628,-0.48240113524806205
A1+B7+C6+D6,2.135283274368045,0.04800842548685346,0.2939218515198888,2.2666785791016277,-0.4824011352480646
A1+B7+C6+D7,2.135283274368046,1.9276815523496722,0.28564576801872754,2.1208872947055024,-0.4824011352480606
A1+B7+C6+D8,2.135283274368045,-1.179638527704918,0.2981351880457519,2.340900612218197,-0.4824011352480669
A1+B7+C6+D9,2.135283274368045,0.8021162493512429,0.2923682318389705,2.2393100528280105,-0.482401135248063
A1+B7+C6+D10,2.1352832743680445,-1.6105739662341234,0.29443446724642125,2.2757088051937555,-0.48240113524806866
A1+B7+C7+D1,2.135283274368046,-0.5517666961044907,0.2871298844966002,2.147031454255385,-0.7684490512307344
A1+B7+C7+D2,2.135283274368046,-0.06766121600471535,0.29952704410127456,2.3654195144260712,-0.7684490512307331
A1+B7+C7+D3,2.135283274368046,0.6758717299825096,0.2754547882060856,1.941363243754159,-0.768449051230732
A1+B7+C7+D4,2.135283274368046,-1.4882706096360865,0.29800798151260594,2.338659745043727,-0.768449051230736
A1+B7+C7+D5,2.1352832743680463,1.4442330585140666,0.2827382361912688,2.069668285195951,-0.7684490512307299
A1+B7+C7+D6,2.135283274368046,0.04800842548685657,0.29158718270809336,2.2255511104549575,-0.7684490512307326
A1+B7+C7+D7,2.1352832743680468,1.9276815523496753,0.28331109920693237,2.0797598260588375,-0.7684490512307286
A1+B7+C7+D8,2.135283274368046,-1.1796385277049148,0.29580051923395645,2.299773143571527,-0.7684490512307347
A1+B7+C7+D9,2.135283274368046,0.802116249351246,0.290033563027175,2.1981825841813394,-0.7684490512307309
A1+B7+C7+D10,2.1352832743680454,-1.6105739662341203,0.2920997984346256,2.2345813365470817,-0.7684490512307366
A1+B7+C8+D1,2.1352832743680423,-0.5517666961044894,0.2886483226225972,2.17378022311859,-2.197837167058794
A1+B7+C8+D2,2.1352832743680423,-0.06766121600471402,0.3010454822272711,2.392168283289269,-2.197837167058793
A1+B7+C8+D3,2.1352832743680423,0.6758717299825108,0.2769732263320823,1.9681120126173592,-2.197837167058792
A1+B7+C8+D4,2.1352832743680423,-1.4882706096360852,0.2995264196386028,2.36540851390693,-2.1978371670587955
A1+B7+C8+D5,2.1352832743680428,1.444233058514068,0.2842566743172654,2.0964170540591494,-2.19783716705879
A1+B7+C8+D6,2.1352832743680423,0.04800842548685768,0.2931056208340899,2.252299879318155,-2.197837167058793
A1+B7+C8+D7,2.135283274368043,1.9276815523496766,0.2848295373329287,2.1065085949220306,-2.1978371670587884
A1+B7+C8+D8,2.1352832743680423,-1.1796385277049137,0.29731895735995295,2.3265219124347234,-2.1978371670587946
A1+B7+C8+D9,2.1352832743680423,0.8021162493512471,0.2915520011531714,2.2249313530445347,-2.1978371670587906
A1+B7+C8+D10,2.135283274368042,-1.610573966234119,0.2936182365606222,2.26133010541028,-2.197837167058797
A1+B7+C9+D1,2.135283274368049,-0.5517666961044949,0.28364340675456134,2.0856137476845142,0.7615170618885656
A1+B7+C9+D2,2.135283274368049,-0.06766121600471957,0.29604056635923537,2.3040018078551947,0.7615170618885668
A1+B7+C9+D3,2.135283274368049,0.6758717299825053,0.27196831046404674,1.879945537183288,0.7615170618885679
A1+B7+C9+D4,2.135283274368049,-1.488270609636091,0.29452150377056713,2.277242038472857,0.7615170618885639
A1+B7+C9+D5,2.1352832743680494,1.4442330585140621,0.2792517584492297,2.0082505786250766,0.76151706188857
A1+B7+C9+D6,2.135283274368049,0.04800842548685224,0.28810070496605406,2.164133403884079,0.7615170618885674
A1+B7+C9+D7,2.13528327436805,1.9276815523496713,0.27982462146489306,2.0183421194879587,0.7615170618885714
A1+B7+C9+D8,2.135283274368049,-1.179638527704919,0.29231404149191714,2.2383554370006484,0.7615170618885653
A1+B7+C9+D9,2.135283274368049,0.8021162493512416,0.2865470852851357,2.136764877610462,0.761517061888569
A1+B7+C9+D10,2.1352832743680485,-1.6105739662341247,0.2886133206925865,2.173163629976207,0.7615170618885634
A1+B7+C10+D1,2.1352832743680508,-0.551766696104498,0.29997798137227066,2.3733632143550754,1.8409136619256818
A1+B7+C10+D2,2.1352832743680508,-0.06766121600472268,0.31237514097694513,2.5917512745257634,1.840913661925683
A1+B7+C10+D3,2.1352832743680508,0.6758717299825021,0.28830288508175594,2.167695003853847,1.8409136619256838
A1+B7+C10+D4,2.1352832743680508,-1.488270609636094,0.31085607838827645,2.5649915051434182,1.84091366192568
A1+B7+C10+D5,2.135283274368051,1.444233058514059,0.29558633306693893,2.2960000452956355,1.840913661925686
A1+B7+C10+D6,2.1352832743680508,0.04800842548684913,0.3044352795837638,2.451882870554648,1.8409136619256836
A1+B7+C10+D7,2.1352832743680517,1.9276815523496682,0.2961591960826023,2.306091586158519,1.8409136619256874
A1+B7+C10+D8,2.1352832743680508,-1.1796385277049222,0.3086486161096267,2.5261049036712135,1.8409136619256814
A1+B7+C10+D9,2.1352832743680508,0.8021162493512385,0.3028816599028453,2.424514344281028,1.840913661925685
A1+B7+C10+D10,2.1352832743680503,-1.6105739662341279,0.3049478953102961,2.460913096646773,1.8409136619256792
A1+B8+C1+D1,-0.20487258810377929,-0.5517666961044976,0.10995877453031615,-0.974010482579507,1.7916311606478101
A1+B8+C1+D2,-0.20487258810377912,-0.06766121600472212,0.12235593413499034,-0.7556224224088235,1.7916311606478112
A1+B8+C1+D3,-0.20487258810377904,0.6758717299825027,0.09828367823980126,-1.179678693080738,1.7916311606478121
A1+B8+C1+D4,-0.20487258810377956,-1.4882706096360936,0.12083687154632188,-0.7823821917911651,1.7916311606478084
A1+B8+C1+D5,-0.20487258810377867,1.4442330585140595,0.10556712622498449,-1.0513736516389454,1.7916311606478144
A1+B8+C1+D6,-0.20487258810377917,0.048008425486849686,0.11441607274180901,-0.8954908263799395,1.791631160647812
A1+B8+C1+D7,-0.20487258810377865,1.9276815523496686,0.10613998924064785,-1.0412821107760626,1.7916311606478157
A1+B8+C1+D8,-0.2048725881037796,-1.1796385277049217,0.1186294092676722,-0.8212687932633682,1.7916311606478097
A1+B8+C1+D9,-0.20487258810377906,0.8021162493512392,0.11286245306089042,-0.9228593526535612,1.7916311606478132
A1+B8+C1+D10,-0.20487258810377962,-1.6105739662341274,0.11492868846834145,-0.8864606002878114,1.7916311606478075
A1+B8+C2+D1,-0.20487258810378398,-0.5517666961044938,0.11621663878742557,-0.8637720989899058,-0.32281272392865407
A1+B8+C2+D2,-0.2048725881037838,-0.06766121600471846,0.12861379839209977,-0.6453840388192221,-0.32281272392865284
